filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts/batch_04/original/batch04_contract_012.sol,batch04_contract_012.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774995427.6861212,6320.206492424011,1,"External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_013.sol,batch04_contract_013.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774973993.6437185,5302.1101977825165,1,Exception_State_SWC_110,,,
contracts/batch_04/original/batch04_contract_014.sol,batch04_contract_014.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775146840.8878562,56.72518301010132,1,"Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_015.sol,batch04_contract_015.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774989290.7974184,55.626978635787964,1,Dependence_on_tx_origin_SWC_115,,,
contracts/batch_04/original/batch04_contract_016.sol,batch04_contract_016.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775045501.0102818,2248.641663789749,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Transaction_Order_Dependence_SWC_114,Unprotected_Selfdestruct_SWC_106",,,
contracts/batch_04/original/batch04_contract_017.sol,batch04_contract_017.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775047753.7432175,1330.0170278549194,1,"Dependence_on_predictable_environment_variable_SWC_116,External_Call_To_User_Supplied_Address_SWC_107,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_018.sol,batch04_contract_018.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775252448.1720634,7416.835155963898,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_019.sol,batch04_contract_019.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775023268.8308225,7413.109982967377,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Selfdestruct_SWC_106",,,
contracts/batch_04/original/batch04_contract_020.sol,batch04_contract_020.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774895578.3941562,3697.766128540039,1,External_Call_To_User_Supplied_Address_SWC_107,,,
contracts/batch_04/original/batch04_contract_021.sol,batch04_contract_021.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775047749.6524885,4.090315103530884,0,,,Solc experienced a fatal error,
contracts/batch_04/original/batch04_contract_022.sol,batch04_contract_022.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775291955.1423445,3614.655919075012,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_023.sol,batch04_contract_023.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774864688.1945946,4236.777550458908,1,"External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_024.sol,batch04_contract_024.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775299830.3989468,2141.6713325977325,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Strict_Ether_balance_check_SWC_132",,,
contracts/batch_04/original/batch04_contract_025.sol,batch04_contract_025.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774903261.3706682,160.79146361351013,0,,,,
contracts/batch_04/original/batch04_contract_026.sol,batch04_contract_026.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775130642.0895443,7366.861188411713,1,"Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107",,,
contracts/batch_04/original/batch04_contract_027.sol,batch04_contract_027.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774970384.1620977,3609.4811582565308,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_028.sol,batch04_contract_028.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775019660.5927658,3608.237302303314,1,"Dependence_on_predictable_environment_variable_SWC_116,Dependence_on_tx_origin_SWC_115,Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114",,,
contracts/batch_04/original/batch04_contract_029.sol,batch04_contract_029.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775156159.6842885,3124.3387224674225,1,Exception_State_SWC_110,,,
contracts/batch_04/original/batch04_contract_030.sol,batch04_contract_030.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774823225.1428933,415.75771594047546,1,"Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_031.sol,batch04_contract_031.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775062903.6454794,39.33058547973633,1,Unprotected_Ether_Withdrawal_SWC_105,,,
contracts/batch_04/original/batch04_contract_032.sol,batch04_contract_032.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775138008.9512784,2282.3316202163696,0,,,,
contracts/batch_04/original/batch04_contract_033.sol,batch04_contract_033.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774891458.002808,1489.952398777008,0,,,,
contracts/batch_04/original/batch04_contract_034.sol,batch04_contract_034.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774924708.9457328,7287.512932538986,0,,,,
contracts/batch_04/original/batch04_contract_035.sol,batch04_contract_035.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774908461.307213,4795.160095453262,1,"Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_036.sol,batch04_contract_036.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775059097.7004766,3611.4175803661346,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_037.sol,batch04_contract_037.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775207057.6690912,1065.0880744457245,1,"Dependence_on_predictable_environment_variable_SWC_116,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Transaction_Order_Dependence_SWC_114,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_038.sol,batch04_contract_038.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774939271.9473035,6581.159177064896,1,"Dependence_on_predictable_environment_variable_SWC_116,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_039.sol,batch04_contract_039.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775251045.1067133,1403.0648815631866,1,"Dependence_on_predictable_environment_variable_SWC_120,Dependence_on_tx_origin_SWC_115,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_041.sol,batch04_contract_041.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775183333.6020796,7006.703201055527,1,"Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_042.sol,batch04_contract_042.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774965934.086933,4450.074686288834,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_043.sol,batch04_contract_043.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775095045.4896345,3924.329249858856,1,"External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_044.sol,batch04_contract_044.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775166852.4315991,3642.2922332286835,1,"Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_045.sol,batch04_contract_045.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774825415.021035,3411.228424549103,1,Exception_State_SWC_110,,,
contracts/batch_04/original/batch04_contract_046.sol,batch04_contract_046.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774892947.955849,2070.3654732704163,1,"Exception_State_SWC_110,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_047.sol,batch04_contract_047.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774962307.04347,3627.0429453849792,1,"Dependence_on_predictable_environment_variable_SWC_116,Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110",,,
contracts/batch_04/original/batch04_contract_048.sol,batch04_contract_048.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775304153.3852208,1542.277470111847,1,"Dependence_on_predictable_environment_variable_SWC_116,Transaction_Order_Dependence_SWC_114",,,
contracts/batch_04/original/batch04_contract_049.sol,batch04_contract_049.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774887064.9797773,609.5630362033844,1,Exception_State_SWC_110,,,
contracts/batch_04/original/batch04_contract_050.sol,batch04_contract_050.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775051592.486337,3767.776210784912,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110",,,
contracts/batch_04/original/batch04_contract_051.sol,batch04_contract_051.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774932009.2662184,7262.679483175278,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_052.sol,batch04_contract_052.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775146376.229991,11.688789367675781,1,Unprotected_Selfdestruct_SWC_106,,,
contracts/batch_04/original/batch04_contract_053.sol,batch04_contract_053.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775166647.4700208,204.96104741096497,1,"External_Call_To_User_Supplied_Address_SWC_107,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_054.sol,batch04_contract_054.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774916860.93934,2625.9921758174896,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_055.sol,batch04_contract_055.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775260378.8314862,3625.701422691345,1,Integer_Arithmetic_Bugs_SWC_101,,,
contracts/batch_04/original/batch04_contract_056.sol,batch04_contract_056.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775337646.1169186,8041.061467170715,0,,,,
contracts/batch_04/original/batch04_contract_057.sol,batch04_contract_057.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775049083.7607193,35.83366012573242,1,"Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_058.sol,batch04_contract_058.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774895018.3218398,560.0718441009521,1,"Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_059.sol,batch04_contract_059.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775062709.1186054,194.52640795707703,1,"Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_060.sol,batch04_contract_060.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774953904.2851963,6366.078103065491,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_061.sol,batch04_contract_061.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775240162.46477,2.877549171447754,0,,,Solc experienced a fatal error,
contracts/batch_04/original/batch04_contract_062.sol,batch04_contract_062.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775274889.505173,4.026026010513306,0,,,Solc experienced a fatal error,
contracts/batch_04/original/batch04_contract_063.sol,batch04_contract_063.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774864601.095835,87.09827136993408,0,,,,
contracts/batch_04/original/batch04_contract_064.sol,batch04_contract_064.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775003434.9365575,15960.192882061005,1,Unprotected_Ether_Withdrawal_SWC_105,,,
contracts/batch_04/original/batch04_contract_065.sol,batch04_contract_065.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775334032.3371162,3613.779324531555,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_066.sol,batch04_contract_066.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775334029.095828,3.2409279346466064,0,,,Solc experienced a fatal error,
contracts/batch_04/original/batch04_contract_068.sol,batch04_contract_068.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775310295.5020204,3607.4992072582245,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_069.sol,batch04_contract_069.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774828826.2500205,2806.350430727005,0,,,,
contracts/batch_04/original/batch04_contract_070.sol,batch04_contract_070.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775301972.0708697,2181.3137657642365,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Strict_Ether_balance_check_SWC_132",,,
contracts/batch_04/original/batch04_contract_071.sol,batch04_contract_071.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774868924.9728415,3609.5320477485657,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_072.sol,batch04_contract_072.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774887674.543351,3685.976536512375,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107",,,
contracts/batch_04/original/batch04_contract_073.sol,batch04_contract_073.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775243497.097002,605.5320980548859,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110",,,
contracts/batch_04/original/batch04_contract_074.sol,batch04_contract_074.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775232826.0831206,3641.906414747238,1,"Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_075.sol,batch04_contract_075.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774841997.0382097,3605.6166269779205,1,"Dependence_on_predictable_environment_variable_SWC_116,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_076.sol,batch04_contract_076.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774913256.4677846,3604.471125125885,1,Dependence_on_predictable_environment_variable_SWC_120,,,
contracts/batch_04/original/batch04_contract_077.sol,batch04_contract_077.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775259865.007744,253.58016204833984,1,Delegatecall_to_user_supplied_address_SWC_112,,,
contracts/batch_04/original/batch04_contract_078.sol,batch04_contract_078.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775038099.7390501,7401.270745038986,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107",,,
contracts/batch_04/original/batch04_contract_079.sol,batch04_contract_079.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775215676.521312,3632.334657430649,1,External_Call_To_User_Supplied_Address_SWC_107,,,
contracts/batch_04/original/batch04_contract_080.sol,batch04_contract_080.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774845602.655295,5097.531957864761,1,"External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_081.sol,batch04_contract_081.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775190340.3056924,504.9880402088165,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_082.sol,batch04_contract_082.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774908112.701628,260.2204875946045,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Transaction_Order_Dependence_SWC_114",,,
contracts/batch_04/original/batch04_contract_083.sol,batch04_contract_083.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775146834.775887,6.111557483673096,0,,,,
contracts/batch_04/original/batch04_contract_084.sol,batch04_contract_084.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775049119.594857,2472.890937566757,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Strict_Ether_balance_check_SWC_132",,,
contracts/batch_04/original/batch04_contract_085.sol,batch04_contract_085.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775295569.7988114,238.60803270339966,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_086.sol,batch04_contract_086.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775159284.0234458,3617.674525499344,1,Integer_Arithmetic_Bugs_SWC_101,,,
contracts/batch_04/original/batch04_contract_087.sol,batch04_contract_087.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775181657.9791524,1675.6224164962769,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_088.sol,batch04_contract_088.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774883455.4610815,3609.5180728435516,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_089.sol,batch04_contract_089.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775115630.8544254,48.1237108707428,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_090.sol,batch04_contract_090.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775080204.8142529,3943.265286922455,1,"External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_091.sol,batch04_contract_091.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774979295.7544389,6389.671180725098,1,"External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_092.sol,batch04_contract_092.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775109519.6341136,21.039847373962402,1,"Dependence_on_predictable_environment_variable_SWC_116,Strict_Ether_balance_check_SWC_132",,,
contracts/batch_04/original/batch04_contract_093.sol,batch04_contract_093.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774945966.444501,2.4269585609436035,0,,,Solc experienced a fatal error,
contracts/batch_04/original/batch04_contract_094.sol,batch04_contract_094.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775308010.3159165,2285.1854071617126,1,Transaction_Order_Dependence_SWC_114,,,
contracts/batch_04/original/batch04_contract_095.sol,batch04_contract_095.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775326813.60574,3607.03084897995,0,,,,
contracts/batch_04/original/batch04_contract_096.sol,batch04_contract_096.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774960270.3638113,1173.1342449188232,1,"Dependence_on_predictable_environment_variable_SWC_120,Multiple_Calls_in_a_Single_Transaction_SWC_113,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_097.sol,batch04_contract_097.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775062942.9766614,556.8997254371643,1,Dependence_on_predictable_environment_variable_SWC_116,,,
contracts/batch_04/original/batch04_contract_098.sol,batch04_contract_098.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774852487.4617748,3579.7143144607544,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_099.sol,batch04_contract_099.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775228856.5764096,3969.5062720775604,1,External_Call_To_User_Supplied_Address_SWC_107,,,
contracts/batch_04/original/batch04_contract_100.sol,batch04_contract_100.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774921464.5541143,3163.717237472534,1,Exception_State_SWC_110,,,
contracts/batch_04/original/batch04_contract_101.sol,batch04_contract_101.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775126574.4879081,25.643771648406982,1,"Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_102.sol,batch04_contract_102.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775196847.2475102,3696.9652061462402,1,External_Call_To_User_Supplied_Address_SWC_107,,,
contracts/batch_04/original/batch04_contract_103.sol,batch04_contract_103.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775162901.698367,3606.0051493644714,1,"Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101",,,
contracts/batch_04/original/batch04_contract_104.sol,batch04_contract_104.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775030681.941269,3567.000721216202,139,,,,DOCKER_SEGV
contracts/batch_04/original/batch04_contract_105.sol,batch04_contract_105.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775146897.6134932,1911.085301399231,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Strict_Ether_balance_check_SWC_132",,,
contracts/batch_04/original/batch04_contract_106.sol,batch04_contract_106.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775145858.444208,517.7852201461792,1,"Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_107.sol,batch04_contract_107.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775321493.5075853,5320.09768986702,1,"Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_108.sol,batch04_contract_108.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775069851.0999796,3617.13747549057,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107",,,
contracts/batch_04/original/batch04_contract_109.sol,batch04_contract_109.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775056412.2420857,2685.457943201065,1,"Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
contracts/batch_04/original/batch04_contract_110.sol,batch04_contract_110.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1774838392.2389324,3604.798689842224,1,"Dependence_on_predictable_environment_variable_SWC_120,Dependence_on_tx_origin_SWC_115,Multiple_Calls_in_a_Single_Transaction_SWC_113",,,
contracts/batch_04/original/batch04_contract_111.sol,batch04_contract_111.sol,mythril-0.24.8,solidity,2025/08/29,20260329_2126,1775098969.8193762,10425.489593744278,1,Exception_State_SWC_110,,,
